CaseID,ActivityID,CompleteTimestamp,Resource
Case No. 1,0,2018-05-14 04:24:49,0
Case No. 1,0,2018-05-14 04:24:49,0
Case No. 1,1,2018-05-14 04:28:09,1
Case No. 1,2,2018-05-14 05:03:36,2
Case No. 1,3,2018-05-14 05:32:11,3
Case No. 1,4,2018-05-14 05:44:52,4
Case No. 1,5,2018-05-14 06:12:54,5
Case No. 1,6,2018-05-14 06:21:10,3
Case No. 1,7,2018-05-14 06:29:42,6
Case No. 1,8,2018-05-14 06:35:23,3
Case No. 1,6,2018-05-14 06:36:13,7
Case No. 1,7,2018-05-14 06:43:26,1
Case No. 1,5,2018-05-14 06:56:13,7
Case No. 2,0,2018-05-14 03:23:17,0
Case No. 2,1,2018-05-14 03:28:52,1
Case No. 2,2,2018-05-14 04:07:15,2
Case No. 2,3,2018-05-14 04:26:03,8
Case No. 2,4,2018-05-14 04:47:08,7
Case No. 2,5,2018-05-14 04:53:52,3
Case No. 2,8,2018-05-14 05:23:42,1
Case No. 2,8,2018-05-14 06:14:30,1
Case No. 2,9,2018-05-14 06:16:45,8
Case No. 2,8,2018-05-14 06:30:41,1
Case No. 2,8,2018-05-14 06:44:26,1
Case No. 2,7,2018-05-14 06:47:35,9
Case No. 2,5,2018-05-14 06:51:53,7
Case No. 2,6,2018-05-14 07:09:28,7
Case No. 3,0,2018-05-14 08:15:30,0
Case No. 3,1,2018-05-14 09:10:42,1
Case No. 3,2,2018-05-14 09:17:46,2
Case No. 3,3,2018-05-14 09:39:09,3
Case No. 3,4,2018-05-14 09:43:49,4
Case No. 3,5,2018-05-14 09:55:25,3
Case No. 3,6,2018-05-14 09:55:50,3
Case No. 3,5,2018-05-14 10:19:39,9
Case No. 3,4,2018-05-14 10:21:02,4
Case No. 3,5,2018-05-14 10:23:27,10
Case No. 3,6,2018-05-14 10:25:51,5
Case No. 3,6,2018-05-14 10:46:20,3
Case No. 4,0,2018-05-14 07:26:01,0
Case No. 4,1,2018-05-14 07:46:24,11
Case No. 4,2,2018-05-14 07:54:04,2
Case No. 4,3,2018-05-14 08:38:02,10
Case No. 4,4,2018-05-14 08:39:03,7
Case No. 4,5,2018-05-14 08:46:06,3
Case No. 4,9,2018-05-14 09:22:16,8
Case No. 4,6,2018-05-14 09:24:29,3
Case No. 4,8,2018-05-14 09:25:58,1
Case No. 4,5,2018-05-14 09:27:50,3
Case No. 4,7,2018-05-14 09:36:33,9
Case No. 4,5,2018-05-14 10:55:18,9
Case No. 4,6,2018-05-14 11:00:59,3
Case No. 4,6,2018-05-14 11:02:09,3
Case No. 5,0,2018-05-14 11:22:31,0
Case No. 5,1,2018-05-14 12:03:05,1
Case No. 5,2,2018-05-14 12:38:37,2
Case No. 5,3,2018-05-14 13:52:58,3
Case No. 5,4,2018-05-14 13:58:43,4
Case No. 5,5,2018-05-14 14:01:18,3
Case No. 5,6,2018-05-14 14:12:12,9
Case No. 5,5,2018-05-14 14:22:19,3
Case No. 5,5,2018-05-14 14:22:49,12
Case No. 5,6,2018-05-14 14:33:55,3
Case No. 5,6,2018-05-14 14:36:41,3
Case No. 5,6,2018-05-14 14:50:37,3
Case No. 6,0,2018-05-14 03:29:09,0
Case No. 6,1,2018-05-14 04:07:42,1
Case No. 6,2,2018-05-14 04:22:48,2
Case No. 6,3,2018-05-14 04:25:29,8
Case No. 6,4,2018-05-14 04:31:16,7
Case No. 6,5,2018-05-14 05:11:47,3
Case No. 6,8,2018-05-14 05:28:55,11
Case No. 6,8,2018-05-14 05:31:19,11
