CaseID,ActivityID,CompleteTimestamp,Resource
Case No. 1,0,2018-05-14 05:26:20,0
Case No. 1,0,2018-05-14 05:26:20,0
Case No. 1,1,2018-05-14 05:29:14,0
Case No. 1,2,2018-05-14 05:30:13,0
Case No. 1,2,2018-05-14 05:41:58,0
Case No. 1,2,2018-05-14 06:05:25,0
Case No. 1,2,2018-05-14 06:47:22,0
Case No. 1,2,2018-05-14 06:58:33,0
Case No. 1,2,2018-05-14 07:28:38,0
Case No. 1,2,2018-05-14 07:32:30,0
Case No. 1,1,2018-05-14 08:52:23,0
Case No. 1,2,2018-05-14 09:10:52,0
Case No. 2,0,2018-05-14 05:15:26,1
Case No. 2,1,2018-05-14 05:37:02,2
Case No. 2,2,2018-05-14 05:50:03,0
Case No. 2,3,2018-05-14 06:12:49,3
Case No. 2,2,2018-05-14 06:43:26,0
Case No. 2,2,2018-05-14 07:41:25,0
Case No. 2,2,2018-05-14 08:39:28,0
Case No. 2,2,2018-05-14 08:39:58,0
Case No. 2,1,2018-05-14 08:40:01,0
Case No. 2,2,2018-05-14 08:56:51,2
Case No. 2,4,2018-05-14 09:08:51,0
Case No. 3,0,2018-05-14 09:19:00,0
Case No. 3,1,2018-05-14 09:26:12,0
Case No. 3,2,2018-05-14 09:41:26,0
Case No. 3,2,2018-05-14 11:22:28,0
Case No. 3,2,2018-05-14 11:26:29,0
Case No. 3,2,2018-05-14 11:44:55,0
Case No. 3,2,2018-05-14 11:59:54,0
Case No. 3,2,2018-05-14 12:08:13,0
Case No. 3,1,2018-05-14 12:11:35,0
Case No. 3,2,2018-05-14 12:40:24,0
Case No. 3,2,2018-05-14 12:48:40,0
Case No. 4,0,2018-05-14 09:27:37,3
Case No. 4,1,2018-05-14 09:58:33,0
Case No. 4,2,2018-05-14 10:18:37,0
Case No. 4,3,2018-05-14 10:50:45,3
Case No. 4,4,2018-05-14 11:02:17,0
Case No. 4,3,2018-05-14 12:07:06,0
Case No. 4,2,2018-05-14 12:11:15,0
Case No. 4,2,2018-05-14 12:14:33,0
Case No. 4,2,2018-05-14 12:33:27,0
Case No. 4,1,2018-05-14 12:42:58,0
Case No. 4,2,2018-05-14 12:44:59,0
Case No. 5,0,2018-05-14 13:28:46,3
Case No. 5,1,2018-05-14 13:32:15,0
Case No. 5,2,2018-05-14 13:32:50,0
Case No. 5,2,2018-05-14 14:01:39,0
Case No. 5,2,2018-05-14 15:13:14,0
Case No. 5,2,2018-05-14 15:21:25,0
Case No. 5,2,2018-05-14 15:36:31,0
Case No. 5,2,2018-05-14 15:58:32,0
Case No. 5,1,2018-05-14 16:12:12,0
Case No. 5,2,2018-05-14 16:45:50,0
Case No. 5,2,2018-05-14 16:51:32,0
Case No. 6,0,2018-05-14 05:27:23,1
Case No. 6,1,2018-05-14 06:21:52,0
Case No. 6,2,2018-05-14 06:29:50,0
Case No. 6,2,2018-05-14 06:40:14,1
Case No. 6,2,2018-05-14 06:53:02,0
Case No. 6,1,2018-05-14 07:46:49,0
Case No. 6,2,2018-05-14 07:57:02,0
Case No. 6,2,2018-05-14 08:02:48,0
Case No. 6,4,2018-05-14 08:33:25,0
Case No. 6,3,2018-05-14 08:55:15,2
Case No. 6,4,2018-05-14 08:59:58,1
Case No. 7,0,2018-05-14 17:22:06,1
Case No. 7,1,2018-05-14 18:07:52,0
Case No. 7,2,2018-05-14 18:28:19,0
Case No. 7,2,2018-05-14 18:37:44,0
Case No. 7,2,2018-05-14 18:47:32,0
Case No. 7,2,2018-05-14 18:51:49,0
Case No. 7,2,2018-05-14 19:02:37,0
Case No. 7,2,2018-05-14 19:16:48,0
Case No. 7,1,2018-05-14 19:27:50,0
Case No. 7,2,2018-05-14 19:44:47,0
Case No. 7,2,2018-05-14 21:05:05,0
Case No. 8,0,2018-05-14 13:59:57,0
Case No. 8,1,2018-05-14 14:15:54,0
Case No. 8,2,2018-05-14 14:33:21,0
Case No. 8,3,2018-05-14 14:33:25,3
Case No. 8,4,2018-05-14 14:38:12,0
Case No. 8,2,2018-05-14 14:44:23,0
Case No. 8,4,2018-05-14 14:46:43,0
Case No. 8,1,2018-05-14 16:05:40,0
Case No. 8,2,2018-05-14 16:07:28,0
Case No. 8,1,2018-05-14 17:07:35,0
Case No. 8,2,2018-05-14 17:13:45,0
Case No. 9,0,2018-05-14 05:18:54,0
Case No. 9,1,2018-05-14 05:36:39,3
Case No. 9,2,2018-05-14 05:51:59,0
Case No. 9,2,2018-05-14 06:00:20,0
Case No. 9,2,2018-05-14 06:23:59,0
Case No. 9,2,2018-05-14 06:30:39,0
Case No. 9,2,2018-05-14 07:09:19,0
Case No. 9,2,2018-05-14 07:21:47,0
Case No. 9,2,2018-05-14 07:29:37,0
Case No. 9,1,2018-05-14 07:50:45,4
Case No. 9,2,2018-05-14 08:37:26,4
Case No. 10,0,2018-05-14 09:16:16,3
Case No. 10,1,2018-05-14 09:26:34,0
Case No. 10,2,2018-05-14 10:41:04,0
Case No. 10,3,2018-05-14 10:54:41,2
Case No. 10,4,2018-05-14 11:03:54,1
Case No. 10,3,2018-05-14 11:05:48,0
Case No. 10,2,2018-05-14 11:24:36,0
Case No. 10,2,2018-05-14 11:45:02,0
Case No. 10,2,2018-05-14 11:47:54,0
Case No. 10,1,2018-05-14 12:00:26,0
Case No. 10,2,2018-05-14 12:44:57,0
Case No. 11,0,2018-05-14 21:33:08,2
Case No. 11,1,2018-05-14 21:58:11,0
Case No. 11,2,2018-05-14 22:36:07,0
Case No. 11,2,2018-05-14 22:53:19,0
Case No. 11,2,2018-05-14 23:08:21,0
Case No. 11,2,2018-05-14 23:20:03,0
Case No. 11,2,2018-05-15 00:01:47,0
Case No. 11,2,2018-05-15 00:21:08,0
Case No. 11,1,2018-05-15 00:22:55,0
Case No. 11,2,2018-05-15 00:45:06,0
Case No. 11,2,2018-05-15 00:45:49,0
