CaseID,ActivityID,CompleteTimestamp,Resource
Case No. 1,0,2018-05-18 03:51:59,0
Case No. 1,0,2018-05-18 03:51:59,0
Case No. 1,1,2018-05-18 03:54:41,0
Case No. 1,2,2018-05-18 04:07:44,1
Case No. 1,3,2018-05-18 04:23:27,0
Case No. 1,3,2018-05-18 04:31:54,1
Case No. 1,4,2018-05-18 04:32:20,1
Case No. 1,5,2018-05-18 04:45:53,1
Case No. 1,6,2018-05-18 05:10:26,1
Case No. 1,7,2018-05-18 05:21:08,1
Case No. 1,1,2018-05-18 05:31:01,1
Case No. 1,7,2018-05-18 05:45:44,1
Case No. 1,8,2018-05-18 06:25:02,0
Case No. 1,7,2018-05-18 06:26:56,0
Case No. 1,9,2018-05-18 07:00:29,0
Case No. 1,1,2018-05-18 07:12:43,0
Case No. 2,0,2018-05-18 03:57:11,0
Case No. 2,3,2018-05-18 04:34:28,1
Case No. 2,2,2018-05-18 04:43:47,1
Case No. 2,4,2018-05-18 05:15:38,1
Case No. 2,8,2018-05-18 05:24:45,1
Case No. 2,5,2018-05-18 05:38:05,1
Case No. 2,6,2018-05-18 05:59:01,1
Case No. 2,9,2018-05-18 06:18:59,1
Case No. 2,1,2018-05-18 06:43:05,1
Case No. 2,3,2018-05-18 06:51:22,0
Case No. 2,7,2018-05-18 06:59:47,0
Case No. 2,0,2018-05-18 06:59:53,1
Case No. 2,3,2018-05-18 07:18:48,1
Case No. 2,6,2018-05-18 07:37:52,1
Case No. 2,6,2018-05-18 07:47:55,0
Case No. 3,0,2018-05-18 07:59:06,0
Case No. 3,2,2018-05-18 08:03:26,0
Case No. 3,5,2018-05-18 08:45:23,1
Case No. 3,1,2018-05-18 09:04:02,0
Case No. 3,6,2018-05-18 09:11:40,0
Case No. 3,4,2018-05-18 09:42:32,0
Case No. 3,1,2018-05-18 09:50:18,0
Case No. 3,5,2018-05-18 09:50:27,1
Case No. 3,3,2018-05-18 09:51:58,1
Case No. 3,3,2018-05-18 10:15:41,0
Case No. 3,2,2018-05-18 10:36:29,1
Case No. 3,9,2018-05-18 10:38:05,0
Case No. 3,1,2018-05-18 11:18:32,1
Case No. 3,7,2018-05-18 11:35:14,1
Case No. 3,8,2018-05-18 11:41:01,0
Case No. 4,0,2018-05-18 08:03:02,0
Case No. 4,5,2018-05-18 08:12:28,1
Case No. 4,2,2018-05-18 08:19:09,1
Case No. 4,7,2018-05-18 09:12:56,0
Case No. 4,6,2018-05-18 10:00:31,1
Case No. 4,4,2018-05-18 10:14:00,1
Case No. 4,9,2018-05-18 10:16:59,1
Case No. 4,1,2018-05-18 10:18:07,1
Case No. 4,3,2018-05-18 10:23:45,0
Case No. 4,3,2018-05-18 10:25:21,1
Case No. 4,1,2018-05-18 10:29:00,1
Case No. 4,0,2018-05-18 10:48:55,1
Case No. 4,8,2018-05-18 11:02:49,1
Case No. 4,9,2018-05-18 11:03:43,0
Case No. 4,1,2018-05-18 11:48:04,0
Case No. 5,0,2018-05-18 12:25:31,1
Case No. 5,3,2018-05-18 12:36:51,0
Case No. 5,2,2018-05-18 12:39:43,1
Case No. 5,9,2018-05-18 12:54:44,0
Case No. 5,1,2018-05-18 13:07:53,0
Case No. 5,0,2018-05-18 13:27:30,0
Case No. 5,3,2018-05-18 13:31:00,0
Case No. 5,3,2018-05-18 14:00:17,1
Case No. 5,5,2018-05-18 14:04:44,0
Case No. 5,6,2018-05-18 14:06:27,0
