CaseID,ActivityID,CompleteTimestamp,Resource
Case No. 1,0,2018-05-14 02:32:13,0
Case No. 1,0,2018-05-14 02:32:13,0
Case No. 1,1,2018-05-14 02:39:55,1
Case No. 1,2,2018-05-14 03:15:57,2
Case No. 1,3,2018-05-14 03:23:43,3
Case No. 1,4,2018-05-14 03:41:27,4
Case No. 1,5,2018-05-14 04:02:32,5
Case No. 1,6,2018-05-14 04:13:58,3
Case No. 1,7,2018-05-14 04:26:52,3
Case No. 1,6,2018-05-14 05:11:23,6
Case No. 1,5,2018-05-14 05:46:10,3
Case No. 1,8,2018-05-14 06:00:15,3
Case No. 1,9,2018-05-14 06:07:34,7
Case No. 2,0,2018-05-14 02:42:01,0
Case No. 2,1,2018-05-14 02:57:46,1
Case No. 2,2,2018-05-14 03:21:26,2
Case No. 2,3,2018-05-14 03:27:41,8
Case No. 2,4,2018-05-14 03:30:48,7
Case No. 2,5,2018-05-14 03:55:32,9
Case No. 2,6,2018-05-14 03:58:14,10
Case No. 2,9,2018-05-14 04:00:29,7
Case No. 2,8,2018-05-14 05:04:35,11
Case No. 2,7,2018-05-14 05:05:57,7
Case No. 2,6,2018-05-14 05:28:45,7
Case No. 2,9,2018-05-14 05:45:47,7
Case No. 2,9,2018-05-14 06:17:43,7
Case No. 3,0,2018-05-14 06:22:32,0
Case No. 3,1,2018-05-14 07:52:08,1
Case No. 3,2,2018-05-14 07:56:54,2
Case No. 3,3,2018-05-14 07:57:50,3
Case No. 3,4,2018-05-14 08:26:36,4
Case No. 3,5,2018-05-14 08:34:53,3
Case No. 3,6,2018-05-14 09:07:40,3
Case No. 3,7,2018-05-14 09:08:54,3
Case No. 3,5,2018-05-14 09:20:49,3
Case No. 3,5,2018-05-14 09:40:14,7
Case No. 3,4,2018-05-14 09:59:43,4
Case No. 3,5,2018-05-14 10:08:38,4
Case No. 4,0,2018-05-14 06:26:27,0
Case No. 4,1,2018-05-14 06:42:11,1
Case No. 4,2,2018-05-14 07:16:47,2
Case No. 4,3,2018-05-14 07:39:08,8
Case No. 4,4,2018-05-14 07:58:37,7
Case No. 4,5,2018-05-14 08:24:42,9
Case No. 4,8,2018-05-14 08:28:32,11
Case No. 4,6,2018-05-14 09:25:59,3
Case No. 4,7,2018-05-14 09:33:39,7
Case No. 4,5,2018-05-14 09:47:33,12
Case No. 4,6,2018-05-14 09:56:07,3
Case No. 4,8,2018-05-14 10:04:08,11
Case No. 4,9,2018-05-14 10:17:30,3
Case No. 5,0,2018-05-14 10:25:08,0
Case No. 5,1,2018-05-14 10:26:39,1
Case No. 5,2,2018-05-14 10:48:37,2
Case No. 5,3,2018-05-14 10:53:38,3
Case No. 5,4,2018-05-14 10:54:40,4
Case No. 5,5,2018-05-14 11:48:30,3
Case No. 5,6,2018-05-14 12:06:09,3
Case No. 5,7,2018-05-14 12:16:50,3
Case No. 5,7,2018-05-14 13:09:07,3
Case No. 5,9,2018-05-14 13:23:40,3
Case No. 5,6,2018-05-14 13:49:36,5
Case No. 5,7,2018-05-14 14:03:31,3
Case No. 6,0,2018-05-14 02:44:41,13
Case No. 6,1,2018-05-14 03:41:41,1
Case No. 6,2,2018-05-14 04:18:59,2
Case No. 6,3,2018-05-14 04:29:20,8
Case No. 6,4,2018-05-14 04:33:15,7
Case No. 6,5,2018-05-14 04:39:15,6
Case No. 6,6,2018-05-14 04:42:25,10
Case No. 6,9,2018-05-14 04:44:47,3
Case No. 6,8,2018-05-14 04:58:43,10
Case No. 6,7,2018-05-14 05:06:49,7
Case No. 6,6,2018-05-14 05:30:45,7
Case No. 6,9,2018-05-14 05:32:46,7
Case No. 6,9,2018-05-14 06:17:55,7
Case No. 7,0,2018-05-14 14:45:08,0
Case No. 7,1,2018-05-14 14:49:02,1
Case No. 7,2,2018-05-14 15:05:47,2
Case No. 7,3,2018-05-14 15:22:24,3
Case No. 7,4,2018-05-14 15:45:52,4
Case No. 7,5,2018-05-14 16:06:26,3
Case No. 7,6,2018-05-14 16:09:44,3
Case No. 7,7,2018-05-14 16:28:55,3
Case No. 7,7,2018-05-14 16:41:59,3
Case No. 7,7,2018-05-14 17:20:40,3
Case No. 7,7,2018-05-14 17:21:51,3
Case No. 7,7,2018-05-14 17:22:08,3
Case No. 8,0,2018-05-14 10:47:19,13
Case No. 8,1,2018-05-14 11:19:57,1
Case No. 8,2,2018-05-14 11:25:32,2
Case No. 8,3,2018-05-14 12:05:16,8
Case No. 8,4,2018-05-14 12:24:17,7
Case No. 8,5,2018-05-14 12:29:27,3
Case No. 8,8,2018-05-14 12:41:32,11
Case No. 8,9,2018-05-14 12:45:28,3
Case No. 8,6,2018-05-14 12:52:52,3
Case No. 8,7,2018-05-14 13:03:15,3
Case No. 8,5,2018-05-14 13:35:26,3
Case No. 8,5,2018-05-14 13:47:02,7
Case No. 8,7,2018-05-14 13:55:25,3
Case No. 9,0,2018-05-14 02:24:06,3
Case No. 9,9,2018-05-14 02:28:03,3
Case No. 9,6,2018-05-14 03:12:36,3
Case No. 9,5,2018-05-14 03:16:40,3
Case No. 9,4,2018-05-14 03:35:37,3
Case No. 9,2,2018-05-14 03:48:45,3
Case No. 9,1,2018-05-14 04:44:50,3
Case No. 9,3,2018-05-14 05:15:41,3
Case No. 9,5,2018-05-14 05:45:00,3
Case No. 9,4,2018-05-14 05:45:02,5
Case No. 9,7,2018-05-14 05:45:41,3
Case No. 9,6,2018-05-14 05:47:37,3
Case No. 10,0,2018-05-14 06:25:48,0
