CaseID,ActivityID,CompleteTimestamp,Resource
Case No. 1,0,2018-05-18 04:40:37,0
Case No. 1,0,2018-05-18 04:40:37,0
Case No. 1,1,2018-05-18 04:42:45,0
Case No. 1,2,2018-05-18 04:51:00,0
Case No. 1,3,2018-05-18 05:21:05,0
Case No. 1,4,2018-05-18 05:24:42,0
Case No. 1,5,2018-05-18 05:48:19,0
Case No. 1,6,2018-05-18 05:56:42,0
Case No. 1,7,2018-05-18 06:08:05,1
Case No. 1,8,2018-05-18 06:30:14,1
Case No. 1,6,2018-05-18 06:39:57,0
Case No. 1,7,2018-05-18 06:47:59,0
Case No. 1,6,2018-05-18 06:58:25,0
Case No. 1,9,2018-05-18 07:24:01,0
Case No. 1,6,2018-05-18 07:48:31,2
Case No. 1,6,2018-05-18 08:08:36,2
Case No. 1,9,2018-05-18 08:18:16,0
Case No. 1,7,2018-05-18 08:18:44,0
Case No. 2,0,2018-05-18 04:55:24,0
Case No. 2,1,2018-05-18 05:26:46,0
Case No. 2,2,2018-05-18 05:30:33,0
Case No. 2,3,2018-05-18 05:34:51,0
Case No. 2,4,2018-05-18 05:36:05,0
Case No. 2,5,2018-05-18 05:43:06,0
Case No. 2,7,2018-05-18 06:02:11,0
Case No. 2,9,2018-05-18 06:26:13,0
Case No. 2,6,2018-05-18 06:39:59,3
Case No. 2,9,2018-05-18 06:44:54,1
Case No. 2,6,2018-05-18 06:51:41,0
Case No. 2,6,2018-05-18 07:35:35,2
Case No. 2,6,2018-05-18 07:36:13,3
Case No. 2,9,2018-05-18 08:04:46,0
Case No. 2,7,2018-05-18 08:30:34,0
Case No. 3,10,2018-05-18 04:43:08,0
Case No. 3,11,2018-05-18 04:51:41,0
Case No. 3,12,2018-05-18 05:06:59,0
Case No. 3,13,2018-05-18 05:14:27,0
Case No. 3,14,2018-05-18 05:27:08,0
Case No. 3,15,2018-05-18 06:07:11,0
Case No. 3,16,2018-05-18 06:10:11,1
Case No. 3,13,2018-05-18 06:11:16,0
Case No. 3,14,2018-05-18 06:19:24,0
Case No. 3,15,2018-05-18 06:43:13,0
Case No. 3,17,2018-05-18 07:08:34,0
Case No. 3,18,2018-05-18 07:15:35,1
Case No. 3,18,2018-05-18 07:38:57,0
Case No. 3,18,2018-05-18 07:53:44,1
Case No. 3,18,2018-05-18 08:12:11,1
Case No. 3,18,2018-05-18 08:16:42,0
Case No. 3,17,2018-05-18 08:24:13,0
Case No. 4,10,2018-05-18 05:04:44,0
Case No. 4,11,2018-05-18 05:19:47,0
Case No. 4,12,2018-05-18 05:27:35,0
Case No. 4,13,2018-05-18 05:35:15,0
Case No. 4,14,2018-05-18 06:03:39,0
Case No. 4,15,2018-05-18 06:29:07,0
Case No. 4,7,2018-05-18 06:34:53,0
Case No. 4,9,2018-05-18 06:36:12,0
Case No. 4,18,2018-05-18 06:46:48,2
Case No. 4,18,2018-05-18 06:49:02,2
Case No. 4,18,2018-05-18 06:57:22,2
Case No. 4,9,2018-05-18 07:16:08,0
Case No. 4,18,2018-05-18 07:31:30,0
Case No. 4,18,2018-05-18 07:53:24,0
Case No. 4,7,2018-05-18 08:25:53,0
Case No. 5,19,2018-05-18 04:35:51,0
Case No. 5,20,2018-05-18 04:40:05,0
Case No. 5,21,2018-05-18 04:42:42,0
Case No. 5,22,2018-05-18 04:45:00,0
Case No. 5,23,2018-05-18 05:00:58,0
Case No. 5,24,2018-05-18 05:18:03,0
Case No. 5,25,2018-05-18 05:33:39,3
Case No. 5,26,2018-05-18 05:47:15,0
Case No. 5,26,2018-05-18 06:00:10,1
Case No. 5,26,2018-05-18 06:15:16,3
Case No. 5,26,2018-05-18 06:54:11,3
Case No. 5,26,2018-05-18 07:04:57,1
Case No. 5,26,2018-05-18 07:07:01,0
Case No. 5,26,2018-05-18 07:21:19,2
Case No. 5,26,2018-05-18 08:08:39,3
Case No. 5,26,2018-05-18 08:18:45,0
Case No. 5,25,2018-05-18 08:31:06,0
Case No. 6,0,2018-05-18 05:01:57,0
Case No. 6,1,2018-05-18 05:02:43,0
Case No. 6,2,2018-05-18 05:32:20,0
Case No. 6,3,2018-05-18 05:32:29,0
Case No. 6,4,2018-05-18 06:05:16,0
Case No. 6,5,2018-05-18 06:21:02,0
